original_row_id,chunk_id,Translator,Top-3 alle
55,62,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,63,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,64,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,65,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,66,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,67,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,68,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,69,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,70,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,71,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,72,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,73,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,74,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,75,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,76,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,77,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,78,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,79,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,80,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,81,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,82,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,83,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,84,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,85,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,86,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,87,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,88,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,89,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,90,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,91,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,92,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,93,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,94,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,95,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,96,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,97,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,98,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,99,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,100,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,101,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,102,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,103,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,104,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,105,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,106,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,107,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,108,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,109,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,110,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,111,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
55,112,frf,"Die Top 3 Sachgebiete in diesem Text sind: Struktur und Institution, Recht, Politik"
56,1,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,2,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,3,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,4,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,5,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,6,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,7,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,8,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,9,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,10,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,11,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,12,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,13,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,14,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,15,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,16,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,17,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,18,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,19,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,20,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,21,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,22,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,23,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,24,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,25,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,26,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,27,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,28,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,29,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,30,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,31,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,32,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,33,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,34,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,35,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,36,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,37,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,38,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,39,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,40,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,41,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,42,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,43,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,44,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,45,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,46,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,47,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,48,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,49,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,50,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,51,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,52,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,53,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,54,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,55,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,56,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,57,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,58,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,59,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,60,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,61,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,62,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,63,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,64,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,65,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,66,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,67,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,68,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,69,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,70,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,71,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,72,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,73,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,74,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,75,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,76,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,77,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,78,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,79,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,80,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,81,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,82,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
56,83,chm,"Die Top 3 Sachgebiete in diesem Text sind: Recht, Entwicklung und Zusammenarbeit, Frieden und Sicherheit"
57,1,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,2,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,3,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,4,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,5,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,6,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,7,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,8,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,9,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,10,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,11,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,12,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,13,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,14,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,15,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,16,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,17,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,18,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,19,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,20,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,21,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,22,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,23,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,24,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,25,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,26,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,27,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
57,28,mof,"Die Top 3 Sachgebiete in diesem Text sind: Diplomatie und Protokoll, Recht, Struktur und Institution"
58,1,pam,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
58,2,pam,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
58,3,pam,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
58,4,pam,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,1,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,2,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,3,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,4,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,5,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,6,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,7,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,8,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,9,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,10,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,11,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,12,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,13,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,14,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,15,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,16,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,17,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,18,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,19,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,20,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,21,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,22,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,23,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,24,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,25,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,26,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,27,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,28,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,29,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,30,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,31,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,32,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,33,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,34,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,35,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,36,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,37,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,38,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,39,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,40,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,41,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,42,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,43,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,44,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,45,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,46,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,47,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,48,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,49,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,50,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,51,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,52,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,53,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,54,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,55,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,56,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,57,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,58,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
59,59,chm,"Die Top 3 Sachgebiete in diesem Text sind: Entwicklung und Zusammenarbeit, Struktur und Institution, Frieden und Sicherheit"
